宝くじに当たる	たからくじにあたる	win the lottery	
毎週	まいしゅう	every week	
宝くじ	たからくじ	lottery	
結婚式	けっこんしき	wedding ceremony	
数える	かぞえる	to count; to calculate	
喜んで	よろこんで	gladly; with pleasure	
本当	ほんとう	truth; reality	
営業	えいぎょう	business; sales	
朝ご飯	あさごはん	breakfast	
風邪をひく	かぜをひく	catch a cold	
考える	かんがえる	to consider; to think about	
掛ける	かける	to hang; to expend (time, money)	
ゴールデンウィーク	ゴールデンウィーク	golden week (holiday period in early May)	
新聞	しんぶん	newspaper	
約束を守る	やくそくをまもる	keep a promise	
七	なな,しち	seven	
例	れい	example; precedent	
消える	きえる	to vanish; to disappear	
おかえり	おかえり	return; (abbr) welcome home	
漢字	かんじ	Chinese characters; kanji	
此処	ここ	here	
作る	つくる	to make; to create	
薄い	うすい	thin; weak; pale	
下ろす	おろす	bring down; take down; pull down; withdraw (money)	
木の葉	このは	tree leaves	
水曜日	すいようび	Wednesday	
玩具	おもちゃ,がんぐ	toy; plaything	
消す	けす	to turn off; erase; delete; put out	
お休みなさい	おやすみなさい	good night	
然し	しかし	however; but	
付ける	つける	to attach; set; apply; switch on; write (a diary)	
おかえりなさい	おかえりなさい	Welcome back; Welcome home.	
葉書	はがき	postcard	
ただいま	ただいま	I'm back!; just now; presently	
どれ	どれ	which? (between three or more choices)	
包む	つつむ	wrap; pack	
大学	だいがく	university; college	
虫歯	むしば	decayed tooth; cavity	
味方	みかた	friend; ally; supporter	
十一日	じゅういちにち	the eleventh (day)	
御願いします	おねがいします	please	
貴方	あなた	you	
道に迷う	みちにまよう	become lost; lose one's way	
～点	～てん	counter for points (on a test)	
質問	しつもん	question	
押す	おす	to push; to press	
川	かわ	river; stream	
銀河	ぎんが	Milky Way; galaxy	
無事	ぶじ	safely; peacefully	
御蔭で	おかげで	thanks to (you)	
片道切符	かたみちきっぷ	one-way ticket	
花瓶	かびん	flower vase	
どうも	どうも	very; thanks; somehow	
男性	だんせい	male; man	
～ヶ月	～かげつ	counter for months (period of time)	
コピーする	コピーする	to copy; to photocopy	
酔っ払う	よっぱらう	get drunk	
描く	かく	to draw; to paint; to sketch	
内科	ないか	internal medicine	
訳す	やくす	to translate; to interpret	
後ろ	うしろ	back; behind	
届く	とどく	to reach; to be received	
台風	たいふう	typhoon	
朝飯	あさめし, あさはん	breakfast	
並ぶ	ならぶ	line up; be parallel	
全然	ぜんぜん	wholly; not at all (with negative)	
広い	ひろい	wide; spacious	
大家	おおや	landlord	
白い	しろい	white	
他	た,ほか	other; other things	
聞こえる	きこえる	to be heard; to be audible	
最低	さいてい	least; lowest; disgusting; yuck!	
妻	つま	wife	
残業	ざんぎょう	overtime	
残る	のこる	to remain; to be left over	
最近	さいきん	lately; recently	
この間	このあいだ	the other day; recently	
方言	ほうげん	dialect	
いってきます	いってきます	I'm off, see you later	
五日	いつか	five days; fifth of the month	
心温まる	こころあたたまる	to be heart-warming	
歌手	かしゅ	singer	
シーディー	シーディー	CD	
同感です	どうかんです	I agree	
御風呂	おふろ	bath	
引く	ひく	to draw; to pull	
電車	でんしゃ	(electric) train	
女性	じょせい	woman; female	
部屋	へや	room	
又	また	again; also; or	
饅頭	まんじゅう	steamed yeast bun with filling	
さあ	さあ	now then; well; oh	
杯	はい	sake cup; cup for alcoholic beverages; counter for cupfuls	
茶店	ちゃみせ	stall that sells tea and candy	
虎猫	とらねこ	tabby cat	
五時	ごじ	five o'clock	
御馳走様でした	ごちそうさまでした	said after one has been treated (i.e. after a meal)	
ざんねんですね	ざんねんですね	That's too bad.	
楽器	がっき	musical instrument	
両親	りょうしん	parents	
可能性	かのうせい	potentiality; likelihood; possibility; availability	
零	れい	zero	
十三	じゅうさん	thirteen	
御姉さん	おねえさん	older sister	
含まれる	ふくまれる	be included (in something)	
百円	ひゃくえん	100 yen	
専門	せんもん	specialty; subject of study	
警官	けいかん	police officer; policeman	
八百屋	やおや	vegetable store; greengrocer	
ボーナス	ボーナス	bonus	
張る	はる	to stick; to paste; to strain; to tighten; to form (i.e. ice on pond); to attach a web link	
どうやら	どうやら	it seems like; it appears that; somehow or another	
ご免下さい	ごめんください	may I come in?	
貝	かい	shell; shellfish	
御手洗い	おてあらい	toilet; bathroom	
置く	おく	put; leave	
本当ですか	ほんとうですか	Really?	
紫	むらさき	purple	
今学期	こんがっき	this semester	
去年	きょねん	last year (spoken language)	
飲む	のむ	to drink; take (medicine)	
警察	けいさつ	police	
転ぶ	ころぶ	to fall down; to fall over	
お母さん	おかあさん	mother (honorific)	
知り合う	しりあう	get acquainted with	
お大事に	おだいじに	take care of yourself	
兎	ウサギ	rabbit; hare	
お願いします	おねがいします	please	
ラジカセ	ラジカセ	tape recorder with a radio	
意見	いけん	opinion	
三つ	みっつ	three (things)	
昨年	さくねん	last year　(written language)	
じろじろ見る	じろじろみる	stare	
宿題を出してください	しゅくだいをだしてください	Please hand in your homework	
丸い	まるい	round	
御茶	おちゃ	tea	
大丈夫	だいじょうぶ	alright; OK; no problem	
余り	あまり	not very (with negative); remainder; leftover; too much (with positive)	
歴史	れきし	history	
油	あぶら	oil	
牛乳	ぎゅうにゅう	(cow) milk	
強い	つよい	strong	
勤める	つとめる	to work (for); to be employed; to serve (as)	
こおろぎ	こおろぎ	cricket	
掛る	かかる	to take; to hang; to come into view; to arrive; to start (engines, motors)	
実る	みのる	bear fruit; ripen	
麒麟	きりん	giraffe; qilin (Chinese unicorn); Kirin (brand of beer)	
歩く	あるく	to walk; go on foot	
苗	なえ	seedling	
夕べ	ゆうべ	evening; last night	
となりの人に聞いてください	となりのひとにきいてください	Please ask your neighbor	
午前中	ごぜんちゅう	in the morning	
建物	たてもの	building; structure	
再来月	さらいげつ	the month after next	
本棚	ほんだな	bookshelf	
山羊	やぎ	goat	
逃げる	にげる	to escape; to run away	
鼠	ねずみ	rat; mouse	
昔々	むかしむかし	once upon a time; a long time ago	
一昨日	おととい, いっさくじつ	the day before yesterday	
水	みず	water	
海外旅行	かいがいりょこう	trip to a foreign country	
沢山	たくさん	a lot; plenty	
亀	かめ	turtle; tortoise	
がり	がり	sliced ginger prepared in vinegar (served with sushi); pickled ginger	
聞いたことがあります	きいたことがあります	I've heard that	
泣く	なく	to cry; to weep	
成る程	なるほど	I see; really	
柴犬	しばいぬ	Shiba Inu (breed of dog)	
ちょっと	ちょっと	just a moment; just a little; it's a bit (difficult)	
漫画家	まんがか	cartoonist; manga artist	
矢張り	やはり,やっぱり	as expected; also; still	
キャンプ	キャンプ	camping; camp	
窓	まど	window; windowpane	
豚	ぶた	pig	
ラーメン	ラーメン	ramen (Chinese noodles)	
頼む	たのむ	to request; to ask	
起こす	おこす	to cause; to wake someone	
練習	れんしゅう	practice	
晩	ばん	evening; counter for nights	
お返し	おかえし	return favor; return gift	
背広	せびろ	business suit	
金	かね	money; metal	
温泉	おんせん	hot spring	
数字	すうじ	numeral; figure; digit; numeric character	
二か月前	にかげつまえ	two months ago	
スピーチ	スピーチ	speech	
この頃	このごろ	now; these days; recently	
弟	おとうと	younger brother	
窓口	まどぐち	teller or ticket window; counter	
場合	ばあい	case; situation	
六百	ろっぴゃく	six hundred	
君	きみ,くん	you; name suffix for boys	
奥さん	おくさん	(someone else's) wife; married lady	
楽しい	たのしい	enjoyable; fun	
アレルギー	アレルギー	allergy	
酒	さけ	sake; alcoholic drink	
お皿	おさら	plate; dish	
友達	ともだち	friend; companion	
試す	ためす	to attempt; to test	
先	さき	ahead; first; previous; before	
汁物	しるもの	soup	
会議室	かいぎしつ	meeting room; conference room	
歯	は	tooth	
ガソリン	ガソリン	gasoline	
それまで	それまで	until then; up until then	
返す	かえす	to return (something); to repay	
七時	しちじ	seven o’clock	
池	いけ	pond	
連れてくる	つれてくる	bring (someone) along	
人類学	じんるいがく	anthropology	
迷う	まよう	to lose one's way; to hesitate; to be of two minds over; to be puzzled	
予定	よてい	plan; schedule	
鮪	まぐろ	tuna	
中国	ちゅうごく	China	
鉛筆	えんぴつ	pencil	
九日	ここのか	nine days; ninth of the month	
おはようございます	おはようございます	Good morning.; Hello.	
六日	むいか	six days; sixth of the month	
先生	せんせい	teacher; term of address for teacher, doctor, lawyer, writer etc.	
定期券	ていきけん	commuter's pass	
涙	なみだ	tears (e.g. from crying)	
法	ほう	law; rule	
落ちる	おちる	to fall; to drop; to fail (e.g. exam)	
お姉さん	おねえさん	older sister (honorific)	
生徒	せいと	pupil; student	
持っていく	もっていく	take (something) along	
似合う	にあう	to suit; to match well	
ルームメート	ルームメート	roommate	
軽い	かるい	light (not heavy)	
明後日	あさって,みょうごにち	day after tomorrow	
運動	うんどう	motion; exercise	
手紙	てがみ	letter	
凄い	すごい	wonderful; great; incredible	
よろしくお願いします	よろしくおねがいします	I look forward to working with you; Thank you in advance; Please treat me well	
ハンカチ	ハンカチ	handkerchief	
銀色	ぎんいろ	silver (color)	
掛かる	かかる	hang; take, require, cost (e.g. a resource); put on (glasses); lock (door); attend, deal with (vi)	
親	おや	parent(s)	
火曜日	かようび	Tuesday	
穴熊	あなぐま	badger	
三分	さんぷん	three minutes	
白鳥	はくちょう	swan	
灰皿	はいざら	ashtray	
喉	のど	throat	
外国語	がいこくご	foreign language	
～分	～ふん	minutes	
に就て	について	concerning; along; under; per	
再来年	さらいねん	the year after next	
雉	きじ	green pheasant (Japan's national bird)	
科学	かがく	science	
者	もの	person; fellow	
説明	せつめい	explanation; description	
森	もり	forest; thick woods	
何処	どこ	where	
どうやって	どうやって	how; by what means	
一人	ひとり	one; one person	
十二	じゅうに	twelve	
夕飯	ゆうはん	evening meal; supper	
近づく	ちかづく	to approach; draw near; get closer to	
ちょっと違います	ちょっとちがいます	Slightly different	
お世話になりました	おせわになりました	Thank you for your help/kindness.	
二十三日	にじゅうさんにち	the twenty-third (day)	
プロポーズ	プロポーズ	marriage proposal; propose	
曜	ヨウ	day of the week	
頃	ころ, ごろ	time; at about	
ファイル	ファイル	file	
間違う	まちがう	be mistaken; be incorrect	
何方	どなた	who; which way; which one	
雨	あめ	rain	
終電車	しゅうでんしゃ	last train	
年	とし	year; age	
蒲公英	たんぽぽ	dandelion	
布団	ふとん	futon; bedquilt	
恥ずかしい	はずかしい	shy; ashamed; embarassed	
今日	きょう	today	
見せる	みせる	to show; to display	
出掛ける	でかける	go out; be about to go out	
ピンク	ピンク	pink	
ご馳走様でした	ごちそうさまでした	said after meals	
秋	あき	autumn; fall	
豚カツ	とんカツ	pork cutlet	
一才	いっさい	one-year-old	
十	じゅう	ten	
大切	たいせつ	important; valuable	
ええ	ええ	yes; that is correct; well	
までに	までに	by (time/date)	
あそこ	あそこ	over there	
崖	がけ	cliff	
遅い	おそい	slow; late	
お兄さん	おにいさん	older brother (honorific)	
八	はち	eight	
日本猿	にほんざる	snow monkey	
一瞬	いっしゅん	instant; moment	
ベッド	ベッド	bed	
進む	すすむ	to advance; move forward	
四角い	しかくい	square; four-sided	
カレーライス	カレーライス	curried rice	
仕事	しごと	work; job	
二日酔	ふつかよい	hangover	
ううん	ううん	uh-uh; no	
技術者	ぎじゅつしゃ	engineer; technical expert	
何時	なんじ	what time?	
～か月	～かげつ	months (duration)	
後	あと	after; back; behind; more (minutes, points); the rest	
持てる	もてる	be popular (with)	
誰	だれ	who; whom	
絶対	ぜったい	absolute; absolutely	
御馳走様	ごちそうさま	word used after one has been treated	
どうもありがとうございました	どうもありがとうございました	Thank you (very much)	
水色	みずいろ	sky blue; turquoise	
辺	へん	vicinity; part	
南口	みなみぐち	south entrance	
御～	お～,ご～	honorable; honorific	
病院	びょういん	hospital	
一番	いちばん	most; best	
ぶらぶら	ぶらぶら	wander aimlessly; hang about	
社長	しゃちょう	president (of a company)	
駅員	えきいん	station employee	
結婚	けっこん	marriage; get married	
二十九日	にじゅうくにち	the twenty-ninth (day)	
十六分	じゅうろっぷん	sixteen minutes	
～回	～かい	~times (counter)	
十一	じゅういち	eleven	
十時	じゅうじ	ten o'clock	
神社	じんじゃ	Shinto shrine	
もう一度	もういちど	one more time	
晩御飯	ばんごはん	dinner	
一緒に	いっしょに	together	
違います	ちがいます	different; wrong	
シャワー	シャワー	shower	
洗濯	せんたく	laundering; washing	
～年代	～ねんだい	~ties (as in "the sixties")	
コップ	コップ	cup; glass	
左	ひだり	left	
父親	ちちおや	father	
椅子	いす	chair	
うまい	うまい	good; skillful; clever	
声	こえ	voice	
迎え	むかえ	greeting; meeting	
多い	おおい	many; numerous	
一度	いちど	once	
兄弟	きょうだい	sibling(s)	
試合	しあい	match; game	
自転車	じてんしゃ	bicycle	
グラム	グラム	gram	
笑う	わらう	to laugh; to smile	
九分	くぶん,きゅうふん	nine minutes	
郵便局	ゆうびんきょく	post office	
お菓子	おかし	confections; sweets; candy	
字引	じびき	dictionary	
其れでは	それでは	if that is the case; well then	
バス	バス	bus	
土	つち	earth; soil; ground	
安い	やすい	inexpensive; cheap	
まあね	まあね	well, I must admit ...	
履く	はく	to wear (on lower body); to put on	
ウェイター	ウェイター	waiter	
直す	なおす	to repair; to heal; to fix; to replace	
昨日	きのう, さくじつ	yesterday	
そうかもしれません	そうかもしれません	That is probably so.	
エアコン	エアコン	air-conditioning; air conditioner	
戸	と	door (esp. Japanese-style)	
薬	くすり	medicine; drug; remedy; chemical	
十分	じゅっぷん	ten minutes	
閉じる	とじる	to close; to shut	
自分	じぶん	self; oneself	
靴	くつ	shoes; boots	
過ぎ	すぎ	past; after; too (much)	
お先にどうぞ	おさきにどうぞ	go ahead	
ディーブイディー	ディーブイディー	DVD	
もう少し	もうすこし	a little more	
急に	きゅうに	swiftly; suddenly; abruptly	
幾つ	いくつ	how many; how old	
出る	でる	exit; leave; go out	
天気予報	てんきよほう	weather forecast	
今晩は	こんばんは	good evening	
気	き	spirit; temperament	
薔薇	バラ	rose	
ポップコーン	ポップコーン	popcorn	
命	いのち	life	
～匹	～ひき	counter for small animals (cats, insects, etc.)	
今年	ことし	this year	
皆	みんな,みな	all; everybody	
神	かみ	god; spirit	
目	め	eye	
青い	あおい	blue	
町	まち	town; block; city quarter	
～月	～がつ	suffix for months	
円	えん	circle; Yen	
山	やま	mountain	
口	くち	mouth; opening	
机	つくえ	desk; table	
無い	ない	to not be	
有名人	ゆうめいじん	celebrity	
あの	あの	that (thing) over there; um…	
八つ	やっつ	eight (things)	
時間のたつ	じかんのたつ	passage of time; perceived time; relative time	
二十八日	にじゅうはちにち	the twenty-eighth (day)	
近い	ちかい	near; close; short (distance)	
また	また	again	
足る	たる	be sufficient; be enough	
いらっしゃる	いらっしゃる	come; go (honorific)	
保険	ほけん	insurance	
レントゲン	レントゲン	X-rays	
待つ	まつ	wait; wait for	
昔	むかし	(in the) old times; the old days	
いい考えですね	いいかんがえですね	That's a good idea!	
赤い	あかい	red	
ホストファミリー	ホストファミリー	host family	
ごみ	ごみ	rubbish; trash	
名前	なまえ	name	
～個	～こ	counter for smaller items	
連れていく	つれていく	to take (someone) along	
十四分	じゅうよんぷん	fourteen minutes	
バレンタインデー	バレンタインデー	St. Valentine's Day	
番	ばん	one's turn; watch; number ... (in a series)	
気をつける	きをつける	be cautious/careful	
高校	こうこう	high school	
船便	ふなびん	surface mail; shipping service	
ゆっくりと	ゆっくりと	slowly; at ease	
鶴	ツル	crane; stork	
八才	はっさい	eight years old	
来月	らいげつ	next month	
そして	そして	and; and then; thus; and now	
道の左側	みちのひだりがわ	left side of the street	
おねがいします	おねがいします	please	
来週	らいしゅう	next week	
自動車学校	じどうしゃがっこう	driving school	
前	まえ	front; before	
飛ぶ	とぶ	fly; leap; jump	
暇	ひま	free time; spare time; time off	
から	から	because; from	
いいえどういたしまして	いいえどういたしまして	You are welcome; Don't mention it	
二時半	にじはん	two thirty (in the morning/afternoon)	
先月	せんげつ	last month	
可笑しい	おかしい	funny; amusing; strange; peculiar	
また明日	またあした	See you tomorrow.	
焼肉	やきにく	yakiniku (Japanese dish of fried meat), Korean barbecue	
文法	ぶんぽう	grammar	
十二時	じゅうにじ	twelve o'clock	
閉める	しめる	to close; to shut	
文	ぶん	sentence; text	
行ってらっしゃい	いってらっしゃい	have a good day; take care; see you	
作家	さっか	writer; novelist	
御免なさい	ごめんなさい	I'm sorry.	
不合格	ふごうかく	failure; disqualification	
韓国料理	かんこくりょうり	Korean food	
光	ひかり	light; flash	
山川さん	やまかわさん	Mr./Mrs Yamakawa	
歩いて	あるいて	on foot	
新しい	あたらしい	new	
入り口	いりぐち	entrance	
思い出す	おもいだす	to recall; to recollect	
達	たち	plural marker for some words	
少々	しょうしょう	a little; a few	
だめです	だめです	That's wrong.; That's not OK.	
別々	べつべつ	separately	
結婚する	けっこんする	to marry	
足	あし	leg; foot	
折り紙	おりがみ	origami; paper folding	
西	にし	west	
ご飯	ごはん	rice; food; meal	
コーヒー	コーヒー	coffee	
ほとんど	ほとんど	mostly; practically; nearly	
行く	いく, ゆく	to go	
魚	さかな,うお	fish	
～日	～にち	days (duration); specific day	
砂	すな	sand; grit	
様	さま	-sama; dear (suffix after the addressee of a letter)	
韓国	かんこく	Korea; South Korea	
すみません	すみません	excuse me	
枝	えだ	branch; twig	
嫌い	きらい	hate; dislike	
五十	ごじゅう	fifty	
右に曲がる	みぎにまがる	turn right	
数ヶ月	すうかげつ	several months	
傘	かさ	umbrella; parasol	
海	うみ	sea; ocean	
これまで	これまで	until now	
秋田犬	あきたいぬ	Akita (breed of dog)	
雪	ゆき	snow; snowfall	
猫	ねこ	cat	
兄	あに	older brother	
一月	ひとつき	one month	
為る	する	do; make; wear small items	
動物	どうぶつ	animal	
早く	はやく	early; soon	
九つ	ここのつ	nine (things)	
始める	はじめる	to start; to begin; to commence	
決まる	きまる	be decided; to be settled; to look good in clothes	
六時	ろくじ	six o'clock	
本当に	ほんとうに	really; truly; indeed	
お元気で	おげんきで	take care; be well; farewell	
忙しい	いそがしい	busy; occupied	
おばさん	おばさん	aunt	
八分	はっぷん,はちふん	eight minutes	
フィルム	フィルム	film	
家庭	かてい	family; household; home	
出口	でぐち	exit; exit ramp	
いちばん後ろ	いちばんうしろ	last car; tail end	
卒業式	そつぎょうしき	graduation ceremony	
一日中	いちにちじゅう	all day long	
あちら	あちら	that place/way/person over there	
道	みち	road; street	
金曜日	きんようび	Friday	
元気	げんき	healthy; energetic	
何時までも	いつまでも	forever	
大学院	だいがくいん	graduate school	
京子	きょうこ	Kyoko (female name)	
鶏	にわとり	(domestic) chicken	
入る	はいる	to enter	
八時	はちじ	eight o'clock	
どうして	どうして	why	
恥ずかしがり屋	はずかしがりや	shy person	
肉じゃが	にくじゃが	meat and potato stew	
何時も	いつも	always	
十六日	じゅうろくにち	the sixteenth (day)	
パンツ	パンツ	pants; underpants	
シャワーを浴びる	シャワーをあびる	take a shower	
四	よん,し	four	
十四日	じゅうよっか	fourteen days; fourteenth of the month	
四時	よじ	four o’clock	
二十歳	はたち, にじゅうさい	20 years old	
女の人	おんなのひと	woman	
毎朝	まいあさ	every morning	
少し	すこし	a bit; small quantity	
島	しま	island; isle	
背	せい	height; stature	
上手	じょうず	good at; skilled	
お風呂に入る	おふろにはいる	take a bath	
気持ち	きもち	"feeling; sensation; mood
preparedness; readiness; attitude
thanks; solicitude; sympathy
just a little; somewhat; slightly"	
事実	じじつ	fact; truth	
シルバー	シルバー	silver	
ご免なさい	ごめんなさい	I am sorry	
天ぷら	てんぷら	tempura	
お巡りさん	おまわりさん	policeman	
教える	おしえる	"to teach; to instruct
to tell; to inform
to preach"	
天	てん	sky; Heaven	
有名	ゆうめい	famous	
動詞	どうし	verb	
地震学	じしんがく	seismology	
来ない	こない	don't/doesn't come	
～について	～について	about...; concerning...	
十六	じゅうろく	sixteen	
八十	はちじゅう	eighty	
四月	しがつ	April	
馬鹿	ばか	fool; nonsense	
いくらですか	いくらですか	how much is this?	
二時	にじ	two o'clock	
火山	かざん	volcano	
自然	しぜん	nature, spontaneity	
コンタクト	コンタクト	contact lenses	
食事	しょくじ	meal	
お客様	おきゃくさま	customer; guest	
無理	むり	impossible; forced; overdoing	
東口	ひがしぐち	east exit/entrance	
バイオリン	バイオリン	violin	
六十	ろくじゅう	sixty	
マイナス	マイナス	minus; below zero	
お風呂	おふろ	bath	
白	しろ	white	
冬	ふゆ	winter	
マンション	マンション	apartment; apartment block; condominium	
嫌う	きらう	to dislike	
午後	ごご	afternoon; p.m.	
ぐうぜんですね	ぐうぜんですね	What a coincidence (seeing you here)	
曇り	くもり	cloudiness; cloudy weather	
アルバイト	アルバイト	casual job; student job; part-time job	
マフラー	マフラー	scarf; muffler	
何時から	いつから	since when; from when; how long	
休む	やすむ	to take a day off; take a break; to be absent	
休みの日	やすみのひ	A day off, holiday	
週	しゅう	week	
ノート	ノート	note book; laptop	
切符	きっぷ	ticket	
一時間	いちじかん	one hour	
ドア	ドア	door (Western style)	
七才	ななさい	seven years old	
良かったら	よかったら	if you like	
木の実	きのみ, このみ	nut; fruit; berry	
二日	ふつか	two days; second of the month	
此れ	これ	this	
ほかに	ほかに	other than; besides	
日	ひ	sun; sunlight; day	
赤ちゃん	あかちゃん	baby, infant	
行う	おこなう	do; carry out	
今	いま	now	
言語	げんご	language; speech	
時間	じかん	time; hour(s)	
上	うえ	up; above; top; on	
どういたしまして	どういたしまして	You are welcome.	
卵焼き	たまごやき	fried eggs; omelet; omelette	
林	はやし	woods; grove; thicket	
もうすぐ	もうすぐ	very soon; in a bit	
違い	ちがい	difference; discrepancy	
御酒	おさけ	alcohol; sake	
人	じん	suffix for nationalities	
歌詞	かし	song lyrics	
二百	にひゃく	two hundred	
ずっと	ずっと	continuously in some state (for a long time, distance); throughout; the whole time	
バター	バター	butter	
三時半	さんじはん	3:30	
一人で	ひとりで	by oneself; alone	
十一時	じゅういちじ	eleven o'clock	
一年生	いちねんせい	freshman; first-year student	
ずつ	ずつ	each; once per	
昨日の夜	きのうのよる	last night	
薬を飲む	くすりをのむ	take medicine	
隹	ふるとり	kanji "old bird" radical	
ホームステイ	ホームステイ	homestay	
学校	がっこう	school	
まで	まで	to (a place); as far as (a place); till (a time)	
十九分	じゅうきゅうふん	nineteen minutes	
出かける	でかける	go out; leave (the house)	
カレンダー	カレンダー	calendar	
七分	しちぶん,ななふん	seven minutes	
会う	あう	to meet	
馬	うま	horse	
にも	にも	also; too; not ... either; as well; even	
好き	すき	liking; fondness; love	
～屋	～や	...shop	
お日様	おひさま	sun (polite)	
十八	じゅうはち	eighteen	
行き	いき, ゆき	going	
今晩	こんばん	this evening; tonight	
お正月	おしょうがつ	New Year's Day	
テレビ	テレビ	television	
集める	あつめる	to collect; to gather	
天気	てんき	weather	
十八分	じゅうはっぷん,じゅうはちふん	eighteen minutes	
ああ	ああ	oh; that kind of...	
田中さん	たなかさん	Mr./Ms. Tanaka	
映画	えいが	movie	
そうか	そうか	I see; is that so (generally rhetorical); oh yeah; oh right	
右	みぎ	right	
国	くに	country	
八千	はっせん	eight thousand	
～方	～かた	how to...; way of...	
渡す	わたす	to carry across; to hand over	
ゆっくり言って下さい	ゆっくりいってください	Please say it slowly	
映画館	えいがかん	movie theater; cinema	
遅れる	おくれる	to be late	
一分	いっぷん	one minute	
七十	ななじゅう	seventy	
三時	さんじ	three o'clock	
二十五歳	にじゅうごさい	25 years old	
マッチ	マッチ	match; matchbox	
医者	いしゃ	doctor	
万	まん	ten thousand	
九	きゅう,く	nine	
何日ぐらいかかりますか	なんにちぐらいかかりますか	How many days will it take?	
だけ	だけ	only; just; merely; simply; no more than; nothing but	
七日	なのか	seven days; seventh of the month	
聞いて下さい	きいてください	Please listen.	
カップ	カップ	cup	
～過ぎ	～すぎ	past; after; over (e.g. eating)	
銀行	ぎんこう	bank	
スカート	スカート	skirt	
デート	デート	date (with a person)	
犬	いぬ	dog	
だから	だから	so; therefore	
見つける	みつける	to find (by looking); to discover; to locate; to come across; to detect; to spot	
虫	むし	insect; worm	
家	いえ, うち	house; home	
どうですか	どうですか	How about...?; How is...?	
四万	よんまん	forty thousand	
お父さん	おとうさん	father (honorific)	
私たち	わたしたち, わたくしたち	we	
やせています	やせています	to be thin	
段々	だんだん	gradually; one after another	
やめてください	やめてください	Please stop	
ワイシャツ	ワイシャツ	(business) shirt; (white) shirt	
走る	はしる	to run	
もう	もう	already; anymore; other; more	
旅行会社	りょこうがいしゃ	travel agency	
日本人	にほんじん	Japanese person	
二十	にじゅう	twenty	
四千	よんせん	four thousand	
まだ	まだ	still; (not) yet; as yet	
十五分	じゅうごふん	fifteen minutes	
十一分	じゅういっぷん	eleven minutes	
いちばん前	いちばんまえ	first car; front end	
小さい	ちいさい	small; little; tiny	
焼きそば	やきそば	pan-fried noodles	
五十円切手を三枚ください	ごじゅうえんきってをさんまいください	Give me three 50-yen stamps, please.	
毎月	まいつき, まいげつ	every month	
立つ	たつ	to stand; to rise	
動物園	どうぶつえん	zoo	
ありがとうございます	ありがとうございます	thank you (formal)	
～時	～とき	when...	
学	がく	learning; studies; science	
二つ	ふたつ	two (things)	
しょう油	しょうゆ	soy sauce	
サラリーマン	サラリーマン	office worker; salaried worker; company employee	
タオル	タオル	towel	
アイスクリーム	アイスクリーム	ice cream	
色	いろ	color	
少ない	すくない	few; little; scarce	
一つ	ひとつ	one (thing)	
七百	ななひゃく, しちひゃく	seven hundred	
そう	そう	in such manner; that way	
大丈夫ですか	だいじょうぶですか	Are you okay?	
一月	いちがつ	January	
～中	～ちゅう	in the center; in the middle	
二十七日	にじゅうしちにち	the twenty-seventh (day)	
二時間	にじかん	two hours	
ピアノ	ピアノ	piano	
お名前は	おなまえは	What's your name?	
迎えに来る	むかえにくる	come to pick someone up	
ご免	ごめん	sorry	
ビデオ	ビデオ	video	
トマト	トマト	tomato	
別	べつ	another; different	
十七	じゅうなな,じゅうしち	seventeen	
デパート	デパート	department store; department	
十日	とおか	ten days; tenth of the month	
まあまあ	まあまあ	OK; not bad; so-so	
何も	なにも	nothing (with neg. verb)	
ゴールド	ゴールド	gold	
体	からだ	body; health	
飲み物	のみもの	drink; beverage	
ジーンズ	ジーンズ	jeans	
一日	ついたち	(arch) first day of the month; first ten days of the lunar month	
楽しむ	たのしむ	to enjoy oneself	
ピザ	ピザ	pizza	
毎年	まいとし, まいねん	every year	
今日は	こんにちは, こんちは	hello; good day (daytime greeting)	
エレベーター	エレベーター	elevator	
気にしないで	きにしないで	Don't worry about it.	
この	この	this (thing)	
御兄さん	おにいさん	older brother	
ストーブ	ストーブ	heater (derived from the word "stove")	
～週間	～しゅうかん	weeks	
さよなら	さよなら	good-bye; so long	
南	みなみ	south	
思える	おもえる	to seem; to appear likely	
カメラ	カメラ	camera	
気分	きぶん	feeling; mood	
時間を過ごす	じかんをすごす	spend time	
三百	さんびゃく	three hundred	
はじめまして	はじめまして	Nice to meet you. (How do you do?) Literal translation : "this is the first time".	
男の子	おとこのこ	boy; baby boy	
ありがとうございました	ありがとうございました	Thank you very much (said after something is done)	
谷	たに	valley; ravine	
上げる	あげる	to raise; to give; to do for; to elevate	
そうですね	そうですね	That's right.	
あっち	あっち	that place/way/person over there (informal)	
ナイフ	ナイフ	knife	
五万	ごまん	fifty thousand	
三	さん, み	three	
学生	がくせい	student	
時	とき	time; when...	
四才	よんさい	four years old	
スキー	スキー	ski; skiing	
明るい	あかるい	bright; colourful; cheerful; familiar (with)	
コンサート	コンサート	concert	
またね	またね	good-bye; see you later	
二十四日	にじゅうよっか	the twenty-fourth (day)	
下さい	ください	please; give me...	
十二日	じゅうににち	the twelfth (day)	
八百	はっぴゃく	eight hundred	
何人	なんにん	how many people?	
六月	ろくがつ	June	
鍵を掛ける	かぎをかける	lock (a door)	
メール	メール	e-mail	
ポケット	ポケット	pocket	
百	ひゃく	hundred	
しなかった	しなかった	didn't do (plain)	
～時	～じ	o'clock	
